FID IID ala arg asp gln glu gly his ile leu lys met phe pro ser thr trp tyr val total ShikFam AspFam AspFam_Asp SerFam GluFam GluFam_glu BCAA PyrFam ala_t arg_t asp_t gln_t glu_t gly_t his_t ile_t leu_t lys_t met_t phe_t pro_t ser_t trp_t tyr_t val_t ile_BCAA leu_BCAA val_BCAA arg_GluFam gln_GluFam glu_GluFam his_GluFam pro_GluFam phe_ShikFam trp_ShikFam tyr_ShikFam gly_SerFam ser_SerFam ala_PyrFam leu_PyrFam val_PyrFam asp_AspFam ile_AspFam lys_AspFam met_AspFam thr_AspFam
AtRegMap 149 1.28905130342878 1.09219999618989 1.20667939157978 2.51932765814288 1.08178238942218 0.710418253864998 4.50743151551366 1.28479696281987 1.56477246555749 2.64679391396015 0.716626629106071 1.05503264636627 1.17987051063794 0.99931679264836 0.844679858972528 0.756350801185069 0.751108991386571 1.33978627901108 0.255625463784066 0.982395692011528 1.17185957751185 0.466781548732823 0.982529466320806 0.504180455888766 0.70849680523578 1.07523832656807 0.833753744744791 26.3335381327796 0.750876977635504 0.237864692055533 26.4628937472277 0.402614660724082 0.0874595901295209 177.397801503893 0.41672181053877 2.3789827786168 11.17419621501 0.455948441470309 0.2538346536906 0.586269724862217 0.220304947132649 0.315805385733403 0.188870542436318 0.384425836385257 0.326674274236195 0.580933911440722 0.518695158431376 0.693550605640055 8.06394128933779 0.708496805235717 114.84477004035 0.485768908086549 0.516291845045017 0.422253055828138 0.464919562267966 0.302365359807853 0.768240484258458 1.39030907989163 0.159981418728288 0.0986420483708771 0.46678154873347 0.826395477109729 0.674744013702304 1.0145987179689 0.417772192266921
AtRegMap 166 1.20150538636444 1.10253598836483 1.15125567590919 2.51712137952695 1.07426589594675 0.632512120630604 4.42543702975282 1.33759906686985 1.74299039078322 3.07386762778164 0.727671126661074 1.07524600963597 1.20209617101196 0.997490886663343 0.789228707795577 0.699859394282781 0.733915917540808 1.38714347891193 0.276198458984206 1.0027389516721 1.14388633630394 0.432001703920312 0.99588343241552 0.52957074777728 0.679419533168025 1.16556506939653 0.830860018153971 20.2915913200075 0.758548959685961 0.226354028062949 23.5823044276246 0.396341777408305 0.0817901082419947 144.667298646192 0.40855625822617 2.47740289325979 11.3570216981559 0.474775199888291 0.246377816742107 0.584466662095847 0.207349314306053 0.307663781657638 0.191736975649938 0.390354652427189 0.31128286060998 0.544660982610656 0.57101992698754 0.704100077740953 7.44375256875093 0.679419533167961 92.2265844710575 0.481604359910321 0.515610436022394 0.421032191528097 0.48150263155884 0.30690415965125 0.765210011381797 1.30956272548681 0.108904946665673 0.0889813084251521 0.43200170392096 0.823931179723691 0.678036639301376 1.01336640546231 0.427453454300814
AtRegMap 173 1.60842351617892 1.09612027072839 1.18131210993517 2.57768094846787 1.07332949317008 0.641330396443026 5.6978860873871 1.34848016757048 1.72246228458129 3.01554219554501 0.715668283150746 1.11360096789633 1.19498283159673 0.997113782259562 0.767054752995102 0.795390664933694 0.72721375797462 1.43053459238386 0.268628751142339 0.993038020737904 1.15827338922885 0.494544681050094 0.995940687307808 0.532434651002156 0.671481115290105 1.19079587732792 0.981044300268019 33.1409699205463 0.759032022848395 0.238140293093956 25.3407848618284 0.369370655482511 0.0806810031972869 224.115677178396 0.399540910639461 2.48731000425209 11.5717620153063 0.46223339833648 0.203666506843549 0.58191893127478 0.19633790449636 0.342592550681004 0.183741303718836 0.375527142586328 0.310515474282247 0.565317432409928 0.551061859223744 0.711601053840716 7.55846298727322 0.671481115290042 130.699480523713 0.484118706672155 0.380172252568404 0.535942864036026 0.458015515117995 0.33636113854532 0.743667052349344 1.43254521898804 0.151854146739574 0.118915161788129 0.494544681050743 0.81490226655808 0.669442886540629 1.01425199742983 0.401573000394749
AtRegMap 178 1.20470166850048 1.15314761496005 1.24065855383752 2.80659027063459 1.07356638601638 0.913846930111524 5.82560276583088 1.32091851334934 1.72524203527992 2.99079810880615 0.719428509213997 1.08409449775771 1.17564435676285 1.00051414111028 0.722017347548414 0.809503351633182 0.747215551378266 1.39590478010874 0.262131136100407 0.982405791807961 1.17700220715708 0.581857551053686 0.968404572789225 0.536305705353436 0.71336873706836 1.15888912155233 0.851622925587856 22.3069081364915 0.737254537749356 0.278353913182681 29.4113685004108 0.348539909893918 0.126712580605869 239.951596287366 0.405773162320709 2.51787673254085 11.8455336045214 0.461462384771446 0.226626485551331 0.590622249150438 0.24917589486735 0.34274868010995 0.189326902607404 0.377149724506583 0.327709607176511 0.547973132814408 0.553392380189925 0.686486852635656 8.10513971354193 0.713368737068302 135.65872508816 0.503129737572846 0.404502727998045 0.516085945731209 0.466542113529343 0.371959225903679 0.718421768107446 1.30278719130271 0.115924297967151 0.0831792462876688 0.581857551054336 0.814769433438394 0.655918477073657 1.01461780797841 0.341710221230349
AtRegMap 223 1.16889628649812 1.20540049312379 1.12894942735138 2.76924568280742 1.06706014635869 0.595249402925611 5.00214261500611 1.38452806231737 1.81360617654877 3.29625627286359 0.738617438510111 1.09104694781195 1.1951365646863 0.997123943776558 0.78039354154521 0.749691380429033 0.757811470898646 1.45830638961168 NA NA 1.13060842484143 0.434844079263654 0.999040543200647 0.561738849951588 0.707676135935117 1.24264540274586 0.866991818255935 16.6360772546193 0.73737934373864 0.227947821537829 23.8038466761974 0.38713048343415 0.0835472134837944 147.932699392034 0.399366346456593 2.48065347137046 NA NA 0.242094660534231 0.59538222121969 0.215707878944816 0.345907536500255 0.212048819003546 NA 0.293705047240191 0.550174470571799 0.582107009370505 0.67712746209394 NA NA 90.3370154236005 0.49849403101008 NA NA NA 0.297825332681759 0.77108248250571 1.25299695048499 0.0978943471648755 NA 0.433680816341858 0.816553652635483 0.679604344090863 1.01253757841771 0.436063795243195
AtRegMap 242 NA NA 1.26905608751784 2.44347172972122 1.06748633157623 NA 4.95500253758177 1.30613357504842 1.556243327831 2.84568614681922 0.723028072347306 1.06955422795021 1.18250699972575 NA 0.739414771326361 0.872504834104264 NA 1.40653733271758 0.270130499988908 0.9662542483665 NA NA 0.998878141678567 NA NA 1.12120278056597 0.929483819174164 NA NA 0.323804662142777 23.3243555668223 0.322373456286187 NA 180.241878528054 0.416510899074392 2.32013984548109 10.9946478013273 NA 0.247745843751983 NA NA NA NA NA NA 0.605369062329019 NA NA NA NA NA NA 0.403138453456272 NA NA NA NA NA 0.178235788319578 0.102095812848842 NA NA NA NA NA
AtRegMap 258 1.76872231011437 1.15390464149305 1.20871167044388 2.87724295661863 1.06202767152661 0.75464670467516 6.14472749685521 1.31352629770581 1.67724350284525 3.08494899057994 0.68833980805602 1.09217752370017 1.17136162413064 0.997779604665783 0.756915837650542 0.920434709116607 0.716100981681747 1.40689709846064 0.285012291859615 0.972852766527967 1.16335002173147 0.535316297759981 0.987614835308958 0.577362169473783 0.66325659999394 1.15148926623506 1.01700906971445 33.1338305842103 0.746557681523835 0.286865801904741 26.5094073593575 0.317941880784252 0.112501797064925 214.856490942375 0.422740965855879 2.38350174195597 10.9851165195027 0.450231865844091 0.234075644873356 0.605468281107959 0.218965245426516 0.404295711378687 0.18656233910695 0.392788094956761 0.330550004771958 0.566510058762724 0.531869328941676 0.705802075160512 7.19824877112963 0.663256599993878 112.284276333827 0.528424659341759 0.347670306000364 0.607973126294016 0.409884838202427 0.367567417428585 0.719558249153902 1.49410715166942 0.171248803974344 0.138919176613709 0.53531629776063 0.82189761817326 0.661500798593278 1.01550861447201 0.380584539187963
AtRegMap 259 1.41735590812694 1.15647176453003 1.14146308156045 3.21581802008141 1.07226327589006 0.524904337137486 6.11187229815474 1.33963784981407 1.80286996362987 3.55015800113239 0.729206550835005 1.07741575414298 1.19872005683649 0.997497374486522 0.743616216555735 0.875779441104834 0.730188031767869 1.47270512837825 0.284438598770592 0.97426561517209 1.13515792939318 0.456489321480272 1.00090902247238 0.543973687191273 0.736472737540961 1.22290989996426 0.95878348503916 24.134973900287 0.745355292513741 0.226355557105115 30.778524672823 0.403094273606397 0.066941028660199 216.011152192669 0.411935479351308 2.50805957069001 12.2773965796583 0.480414887236036 0.249841729676629 0.588021017452166 0.213881236157026 0.385863969997293 0.192583738011112 0.378053705692131 0.338210726173158 0.547408799926623 0.543648074807806 0.686441606388726 8.98765885267262 0.736472737540902 138.45703074815 0.487240999330013 0.398107906022862 0.549577065402216 0.428606879574276 0.238321568469212 0.813975346558145 1.32998260336295 0.124698026164558 0.0910590182196814 0.45648932148092 0.82633833406688 0.6649057657382 1.01396694750339 0.407130869682317
AtRegMap 267 1.63489205474329 1.14590555697565 1.27121940499062 2.25151234270696 1.05732082897753 0.714868108789795 4.94763081986556 1.32127053153205 1.73512108250606 3.38796319160457 0.716848914992073 1.12879282091141 1.21000732371828 0.99829983966655 0.739137151876747 0.837742904622139 0.749064264495966 1.46776851858315 0.282190241008099 0.99409088187377 1.18899566460622 0.605704250113587 0.987875960472486 0.588376884562598 0.602331571835202 1.19672503941392 1.02365740343436 30.2964492903651 0.747562024950272 0.349916121830941 19.707218484323 0.279828659729745 0.100772281857973 165.110293696598 0.41868651427272 2.45138747233864 11.9638727087313 0.46994293660505 0.198889568162396 0.580425458865183 0.22646995253569 0.368183529087487 0.20237825864149 0.377142973933529 0.349769027582216 0.562370979942993 0.518075538050872 0.715557308652973 5.46919669655298 0.602333367376113 75.3386221921241 0.501616264703962 0.292026309151786 0.568942565182853 0.511219070985482 0.330077785673567 0.748563558242166 1.40948736596294 0.155074999924869 0.11151317631599 0.606285881575461 0.81093438165489 0.631557109052099 1.01505043247425 0.330735509824952
AtRegMap 281 1.29192950347435 1.07944225967277 1.18988732976379 2.50572495418666 1.07175133502923 0.702754851624688 5.07476022189593 1.38815975147679 1.79604691421228 2.92630670608276 0.649315657834233 1.06381865295565 1.14903766026657 0.997079519581631 0.649571967884127 0.846929666179782 0.744599802471901 1.38101839121889 0.27512248773525 0.97317180650549 1.14682946485452 0.579617100785583 0.993162629264368 0.534014042527671 0.641315832107985 1.19444110353463 0.874147358537874 22.5192670395688 0.765732098572639 0.253349912053585 23.5305835148155 0.369600729557263 0.0942183870452317 176.312602166273 0.387492106433482 2.53722397169041 11.0117336777814 0.416820533504261 0.258585687000686 0.614571866681946 0.199676553207702 0.365011017808552 0.195929911165792 0.390419969909469 0.270354411831218 0.535340128813429 0.616143587265036 0.718719676558118 7.26799326616811 0.641315832107926 110.285441692517 0.525224206648899 0.44157496967958 0.507461318957465 0.441029356814516 0.376352565840239 0.715410425963209 1.32864580956653 0.108374582704113 0.0987664431109136 0.57961710078623 0.80922117802067 0.680696676340085 1.01674358956402 0.340372162165421
AtRegMap 282 1.45307237887486 1.13083746396034 NA 2.99959456115591 1.0750415589034 0.776913749701984 5.19988455196594 1.31698921359357 1.67590204502763 3.10541540011253 0.718013685292291 1.09264576017905 1.15165067957077 NA 0.625904991008022 0.877469834384846 0.744829768313463 1.26477930622628 0.26648186517094 0.979168842238393 NA NA 0.987246639535464 NA NA 1.07073204989613 0.882438092760057 27.9814791245621 0.744665260795986 NA 30.950653499328 0.370537444297372 0.103299481061552 199.294604910618 0.41014394777083 NA 11.931003691852 0.462673744959833 0.221465648600332 0.608171513879027 NA NA 0.189819650977519 0.409899311876914 0.288124624248056 0.527175544149368 0.607260875147454 NA NA NA NA NA 0.362342105600882 0.551139311852311 0.466348722333703 0.410624047893418 NA 1.46155818903351 0.135354716245324 0.155294921733332 NA NA NA NA NA
AtRegMap 321 1.19281392067917 1.05465031574894 1.31111888842875 2.27314788641834 1.07330927540152 0.634300364297612 4.64196180029402 1.25070087837729 1.49798016241104 2.53629765549113 0.725393039318513 1.06493613521574 1.11569687680193 0.998983682003479 0.818139809470251 0.972620109751734 0.756367347946226 1.2900169754668 0.246954778854744 0.956445486016751 1.21821657401679 0.578363327298863 0.988534623996702 0.52398904550493 0.613301993547669 1.02120243827759 0.776273977175731 24.7216468152735 0.758442754921134 0.317135802972401 24.698319834462 0.305431876684281 0.070022080252967 199.493546624048 0.426157908900021 2.34148608953407 11.2810040229913 0.457493404505611 0.235696242134286 0.620836578907233 0.206889497170311 0.389453276035117 0.186536841929842 0.388538541763013 0.338850247879938 0.583308655462366 0.505364997438369 0.72436207190789 6.88587155935138 0.613301993547607 103.493841655422 0.55047967575406 0.371145253046569 0.588407747578092 0.424126358732389 0.258288141170986 0.799696367318853 1.39165460069185 0.162389217817406 0.0982319538136673 0.578363327299511 0.818551624350359 0.646649520144823 1.0154925966785 0.344613412003484
AtRegMap 328 1.33213419531207 1.08306095347129 1.22544082371564 2.60601222968748 1.06003590164945 0.713998215007789 6.20200514196921 1.40964603870504 1.92832476954739 3.11369695164178 0.71932062349723 1.11076868464706 1.20826538682512 0.996956185983796 0.649408198864458 0.708102557923216 0.724517754989638 1.42150026103007 0.291383334097143 1.00920086588197 1.16455907672765 0.612696426027972 0.993774327287252 0.57859311747608 0.60974055609509 1.2516617979184 0.910162196961385 20.6025095065868 0.771606894873503 0.313461856378625 22.3238928866466 0.31548633204744 0.103082949823183 202.747582497645 0.387694601052333 2.60490305948752 10.7024053471367 0.475641079642452 0.218951874123781 0.584994994150732 0.209194364723158 0.325581757107332 0.191536422096489 0.39325539699198 0.272950392364063 0.509521483555421 0.638535884466954 0.741332740408096 6.49067519553553 0.609740556095031 110.666734462494 0.496714680169081 0.406708709093833 0.497312977410152 0.490345496882947 0.37965071043473 0.712853220938476 1.29688383049725 0.0870056481297103 0.0968164658493222 0.612696426028622 0.797163427171914 0.660840283919835 1.0142880312756 0.319241588822314
AtRegMap 334 1.33491608382656 1.08063581302874 1.14194966287685 2.92017179953175 1.07098411043409 0.474937884167347 4.9771261509786 1.33663908332654 1.73800661228292 2.72888362744783 0.70303610642025 1.07614244124804 1.16543245268019 0.996515549343832 0.936751799821201 0.836746853948551 0.747439976828864 1.38202042714864 0.278459953117203 0.978634835766059 1.15267116644212 0.361841127294301 1.00694343268027 0.537614160932989 0.646924915012292 1.16164384047054 0.889239255255494 22.6425867281531 0.768001411207085 0.218430238671124 27.7261876843917 0.371070281827864 0.0582705686243625 164.196387171251 0.408789745185889 2.46802008730171 10.2101873963679 0.457507466399335 0.246617297623368 0.604634285771927 0.194509520760638 0.366716990846628 0.198204448370169 0.392715895610572 0.307742932030429 0.545454911210139 0.573192763725416 0.722056594013461 8.15346614151606 0.646924915012229 102.93513055401 0.510544252894941 0.416648613486062 0.522604708949065 0.456230590846756 0.252506574127316 0.804992051958352 1.34064406223795 0.119857613042019 0.100602376277166 0.361841127294949 0.82009819401159 0.688116619024081 1.0146006301572 0.502571800674205
AtRegMap 357 1.05499619647047 1.0649137172945 1.20344277816862 2.35854529917565 1.0734765380852 0.688434256664884 4.88652030367985 1.32362244061044 1.83680069305483 3.07056258279623 0.65529472392955 1.08338277912782 1.11226811300548 0.997646688906394 0.617252400144184 0.779989502465568 0.76037286966129 1.29608415007302 0.26909716216471 0.990068845815196 1.15694525909738 0.583912170260127 0.99253290246755 0.525410972495343 0.623650477671445 1.12547634886994 0.77272309336345 17.241825429206 0.767095615571373 0.255168272050854 22.5471611166843 0.368217757903408 0.0876546968917619 174.971560834153 0.408631044109382 2.60083910108416 11.7154100927365 0.418565983890309 0.232149727262416 0.635332127113894 0.204184010161807 0.333992609932694 0.201192536774384 0.405795263058839 0.304209173528827 0.484817101247581 0.635123725219026 0.720423394800571 7.03206142343797 0.623634036843827 109.796623996201 0.553141087621525 0.423521086109678 0.501061104794306 0.492255065607383 0.337340246549859 0.744127394145366 1.27863529703473 0.0754568848866072 0.0958308996246698 0.583452375986544 0.821857413702011 0.66801576949812 1.01671151556082 0.309238812194908
AtRegMap 362 2.00112368042468 1.23765485451651 1.14154328995636 3.44965197879503 1.06028977293153 0.519937946777178 7.82230087058206 1.39030387731119 1.96000590413755 3.81569412350365 0.646800878080815 1.13346024967118 1.2138281324956 0.993838440812047 0.67135837186275 0.875253103663967 0.697650707630265 1.51993211139784 0.315161702921521 0.992157499014745 1.12637457839169 0.53143061278154 1.01900937607257 0.59488004606309 0.721249593750064 1.30627790300112 1.1861748861343 32.6749691606379 0.737612719426146 0.267213222692606 28.7678055567258 0.381105162283831 0.076555127255181 240.178110741985 0.407744520680982 2.54944263835032 11.4121365055703 0.432339032548138 0.211980108128555 0.594155670402174 0.177858398783994 0.409212958247236 0.190179507920817 0.389390228447763 0.317683643345524 0.523086687288315 0.586026504172921 0.680106415482144 8.34915903867331 0.721249593750007 151.207783503624 0.502338346661471 0.29410043893243 0.62061441472606 0.433785564285806 0.356540606874937 0.729506347002237 1.44061451588451 0.129750771120965 0.146056757586792 0.53143061278219 0.816388879883228 0.663146772304465 1.01625602802513 0.374567287232267
